title,runtime,rating,profit
Date Movie,83,2.8,$48.55M
Bajrangi Bhaijaan,163,8.0,$8.18M
Comrade Detective,40,7.3,"2,282"
Jimmy Kimmel Live!,60,6.7,"12,415"
Desearás al hombre de tu hermana,93,3.9,"1,007"
Bareilly Ki Barfi,116,7.5,"13,479"
Roxanne,107,6.6,$40.05M
Memoirs of an Invisible Man,99,6.0,$14.36M
Meme Review,,9.8,"1,912"
Riding in Cars with Boys,132,6.5,$30.17M
All American Bikini Car Wash,95,3.4,918
The Larry Sanders Show,30,8.3,"6,927"
Rush Hour 4,,,
Archie Bunker's Place,60,6.5,806
Philomena,98,7.6,$37.71M
5 to 7,95,7.1,$0.12M
On the Rocks,,,
Taxi 5,102,4.7,"6,092"
The Thin Blue Line,41,7.5,"5,450"
Drillbit Taylor,110,5.7,$32.85M
Batman and Harley Quinn,74,5.9,"9,312"
DuckTales,23,8.1,"26,564"
Cybill,30,6.9,"3,221"
The Cheyenne Social Club,103,6.9,"3,772"
The Pink Panther Strikes Again,103,7.3,$33.83M
Stuart Little 2,77,5.5,$64.96M
Champions,30,6.1,"2,413"
Whatever Happened to Mason Reese,12,2.8,472
Carter,42,6.4,986
The Party,71,6.6,$0.75M
Small Fry,7,7.1,"4,548"
Honeymoon in Vegas,96,5.8,$35.21M
Deathgasm,86,6.3,"14,058"
The Family Stone,103,6.3,$60.06M
Big City Greens,22,6.8,388
Rock & Chips,89,7.1,"1,090"
ParaNorman,92,7.0,$56.00M
Fun with Dick and Jane,90,6.1,$110.33M
Grand Theft Auto: San Andreas,,9.4,"30,935"
The Flintstones,30,7.5,"29,737"
Private Benjamin,109,6.1,$69.85M
The Philadelphia Story,112,8.0,"58,650"
Going Places,117,,
Cannonball Run II,108,4.9,$28.08M
Les petits mouchoirs,154,7.1,$0.21M
Ride Along 2,102,5.9,$90.84M
Good Kids,86,6.1,"8,224"
Rang De Basanti,167,8.2,$2.20M
Prom,104,5.4,$10.13M
Silver Spoons,30,6.2,"3,211"
Firangi,158,4.7,856
Welcome to the Dollhouse,88,7.4,$4.77M
Lovejoy,50,7.9,"2,490"
Wrongfully Accused,87,6.1,$9.62M
Maroon 5 feat. Cardi B: Girls Like You,5,7.9,335
Kingdom,60,7.9,"2,022"
While We're Young,97,6.3,$7.57M
Analyze This,103,6.7,$106.89M
King Cobra,91,5.6,$0.03M
The Secret of My Success,111,6.5,$67.00M
Ice Age: The Meltdown,91,6.8,$195.33M
The Nanny Diaries,106,6.2,$25.93M
License to Drive,88,6.3,$22.43M
The League of Gentlemen,60,8.3,"9,228"
3000 Miles to Graceland,125,6.0,$15.74M
Head Full of Honey,139,3.0,$0.01M
Junebug,106,7.0,$2.68M
Crimes and Misdemeanors,104,7.9,$18.25M
Qu'est-ce qu'on a fait au Bon Dieu?,97,7.0,"34,252"
Toki o kakeru shôjo,98,7.8,"52,676"
D.C. Cab,100,5.5,$16.13M
Fantasy Island,,,
Brannigan,111,6.1,"4,658"
Charles in Charge,30,6.1,"4,731"
Gung Ho,112,6.2,$36.61M
The Sandlot 2,97,4.6,"4,483"
Chewing Gum,23,7.7,"5,606"
In the Loop,106,7.5,$2.38M
The Hunter,97,6.4,"4,372"
Camp Nowhere,96,6.0,$10.47M
Better Than Chocolate,101,6.1,$2.01M
Somewhere,97,6.3,$1.77M
Guys and Dolls,150,7.2,$13.00M
Lo chiamavano Trinità...,113,7.5,"17,341"
Batman: The Movie,105,6.5,"27,611"
Song of the South,94,7.3,$63.72M
Bad Boys 4,,,
Irreplaceable You,96,6.4,"6,178"
Shampoo,109,6.3,$49.41M
Bonusfamiljen,44,7.7,"1,424"
Noragami,24,7.9,"7,980"
Green Wing,65,8.3,"10,241"
"I Love You, Daddy",123,6.3,"3,189"
My Favorite Martian,30,7.4,"1,780"
Solteras,95,6.7,236
Just Like Heaven,95,6.7,$48.32M
Camp Rock 2: The Final Jam,97,5.3,"14,484"
Chemistry,30,5.5,538
The Kid,68,8.3,$5.45M
Can You Keep a Secret?,,,
Courage the Cowardly Dog,11,8.3,"33,255"
QI,30,8.6,"27,740"
Taxi,86,7.0,$0.27M
Horace and Pete,67,8.5,"13,106"
Porn Stars Explain Net Neutrality,2,5.7,100
The Finder,44,7.7,"14,010"
Hotel for Dogs,100,5.4,$73.03M
Stalag 17,120,8.0,"48,090"
The Golden Palace,30,7.2,935
Troop Beverly Hills,105,5.7,$8.51M
S1m0ne,117,6.1,$9.68M
C'est arrivé près de chez vous,95,7.5,$0.21M
Fletch Lives,95,6.1,$35.15M
Teenage Mutant Ninja Turtles III,96,4.8,$42.66M
Dick,94,6.1,$6.24M
Hot Pursuit,87,5.1,$34.51M
How to Lose Friends & Alienate People,110,6.4,$2.78M
Him-ssen yeo-ja Do Bong-soon,67,8.3,"3,648"
Obychnaya zhenshchina,,7.7,182
The Four Seasons,107,7.2,$50.43M
Celeste & Jesse Forever,92,6.6,$3.09M
Saved by the Bell: The New Class,30,3.9,"1,695"
Web Therapy,22,6.6,"3,913"
The Buddy Games,90,6.4,9
Kuroshitsuji,24,7.8,"5,438"
One Fine Day,108,6.5,$46.15M
Anna and the Apocalypse,93,6.0,$0.55M
Bizaardvark,30,3.8,"1,473"
Clueless,30,5.7,"2,347"
Diner,110,7.2,$14.10M
Mystery Train,110,7.6,$0.37M
Grand-Daddy Day Care,96,5.0,131
A Smile Like Yours,98,4.8,$3.25M
Search Party,24,7.5,"3,854"
Hotel Babylon,60,7.6,"3,919"
After the Sunset,97,6.3,$28.33M
Knights of Badassdom,86,5.7,$0.09M
The Librarian: Quest for the Spear,92,6.3,"17,038"
Night Shift,106,6.5,$23.60M
Hellcats,60,6.8,"9,821"
Untitled Noah Baumbach Project,,,
The Best Little Whorehouse in Texas,114,5.9,$69.70M
Beginners,105,7.2,$5.79M
Because of Winn-Dixie,106,6.4,$32.65M
Jumping the Broom,112,5.7,$37.30M
Night of the Creeps,88,6.8,$0.59M
My Awkward Sexual Adventure,98,6.1,"8,498"
Tadpole,78,6.2,$2.88M
Ghoulies,81,4.1,$35.00M
Alvin and the Chipmunks: The Squeakquel,88,4.5,$219.61M
Between Two Ferns with Zach Galifianakis,4,8.6,"4,067"
Permission,96,5.3,"3,131"
Adam-12,30,7.6,"2,661"
Bratz,110,3.0,$10.01M
Death Race 2000,80,6.2,$8.00M
Mr. Pickles,15,7.4,"5,615"
Gewoon Vrienden,80,7.2,"1,295"
The Ghost of St. Michael's,82,7.1,383
Bring It On: All or Nothing,99,5.7,"16,965"
Mr. Peabody & Sherman,92,6.8,$111.51M
Huge in France,30,6.8,"1,836"
Minder,60,7.8,"1,621"
The Long Goodbye,112,7.7,$0.96M
The After Party,120,5.8,"3,058"
Fucking Åmål,89,7.6,$0.17M
La que se avecina,75,7.4,"2,582"
Diary of a Mad Black Woman,116,5.8,$50.63M
Joe Versus the Volcano,102,5.8,$39.40M
My Tutor,97,5.2,$22.59M
A Family Affair,69,6.9,508
It's a Wonderful Sponge,,,
¡Átame!,101,7.0,$4.09M
Get a Job,83,5.3,"19,256"
Drinking Buddies,90,6.1,$0.34M
100 Girls,94,5.9,"19,905"
Top End Wedding,113,7.2,330
Chalard games goeng,130,7.7,"13,710"
"The Adventures of Brisco County, Jr.",45,8.3,"7,177"
Purge of Kingdoms: The Unauthorized Game of Thrones Parody,,4.6,23
Muppets Most Wanted,107,6.4,$51.18M
The Music Man,151,7.7,$14.95M
Broadcast News,133,7.2,$51.25M
Coogan's Bluff,93,6.5,"14,193"
Are You Smarter Than a 5th Grader?,30,5.6,16
Mind Your Language,30,8.7,"5,776"
Frankenweenie,87,7.0,$35.29M
Thanks for Sharing,112,6.4,$1.06M
In the Army Now,91,4.9,$28.86M
Doc Hollywood,104,6.2,$54.83M
Max Keeble's Big Move,86,5.4,$17.29M
"Yes, Dear",30,7.0,"5,970"
High Anxiety,94,6.7,$31.06M
Flaked,30,7.2,"9,370"
Borderlands 3,,,
Mickey Mouse Clubhouse,30,5.9,"1,988"
Major League II,105,5.5,$30.63M
Four Weddings and a Funeral,,,
Hausu,88,7.4,"16,720"
The Cutting Edge,101,6.9,$25.11M
Rebelde,60,6.8,"2,602"
Zui quan,111,7.6,"32,291"
Transamerica,103,7.4,$9.02M
Afternoon Delight,98,5.8,$0.17M
Blank Check,93,5.2,$30.58M
Dickinson,,,
The Chase,94,5.8,$8.01M
Kung Pow: Enter the Fist,81,6.2,$16.03M
What We Did on Our Holiday,95,6.9,"17,136"
Shrek the Musical,130,7.1,"2,279"
Just My Luck,103,5.4,$17.32M
Calamity Jane,101,7.3,"7,740"
The Many Loves of Dobie Gillis,30,7.8,"1,256"
I Love Dick,32,6.0,"3,289"
Autumn Dreams,84,6.5,"2,423"
The Detained,90,3.5,899
Showdown in Little Tokyo,79,6.1,$2.28M
Smosh,,7.0,"2,462"
Love Potion No. 9,92,5.7,$0.75M
The Meaning of Life,107,7.6,$14.93M
Popular,60,7.4,"5,716"
Mock the Week,29,7.8,"6,880"
Liberal Arts,97,6.7,$0.32M
Confessions of a Shopaholic,104,5.9,$44.28M
The Sapphires,103,7.0,$2.45M
The Beverly Hillbillies,92,4.9,$44.03M
Mr. Smith Goes to Washington,129,8.2,$9.60M
Angry Birds Toons,3,6.3,539
I Got the Hook Up 2,107,,
My Bodyguard,96,7.1,$22.48M
Addams Family Reunion,91,3.9,"3,563"
It Could Happen to You,101,6.4,$37.80M
Beverly Hills Cop 4,,,
Soul Man,104,5.2,$27.82M
Ashes of Love,45,8.6,541
Fun Size,86,5.4,$9.40M
War on Everyone,98,5.8,"15,339"
Diary of a Wimpy Kid: Dog Days,94,6.3,$49.01M
Guess Who's Coming to Dinner,108,7.8,$56.70M
Mad Dogs,56,7.5,"7,211"
World's Greatest Dad,99,6.9,$0.22M
Youth in Revolt,90,6.5,$15.28M
Celebrity Family Feud,60,6.2,538
Stella,60,8.0,"1,454"
Kicking & Screaming,95,5.6,$52.58M
Waxwork,95,6.2,$0.81M
"Good Morning, Miss Bliss",30,6.9,"1,307"
Ieri oggi domani,118,7.3,"6,638"
Tour de Pharmacy,39,7.1,"7,862"
The Sand,84,3.8,"2,990"
Underground,170,8.1,$0.17M
Saved by the Bell: The College Years,30,6.3,"3,790"
Extracurricular Activities,86,6.2,379
Into the Night,115,6.5,$7.56M
Larry the Cable Guy: Health Inspector,89,3.2,$15.66M
Tangerine,88,7.1,$0.70M
My Two Dads,30,6.1,"2,713"
Backtrack!,95,5.9,159
Erufen rîto,24,8.0,"26,749"
Blue Streak,93,6.3,$68.52M
Il mio nome è Nessuno,116,7.5,"21,097"
Choses secrètes,115,6.1,$0.10M
The Hollars,88,6.6,$1.02M
Mani,,7.5,64
Would I Lie to You?,30,8.0,"5,472"
Summer of '42,104,7.3,"6,577"
Porridge,45,8.2,"4,784"
Simmba,158,6.3,$5.08M
Boundaries,104,4.7,$0.70M
Alan Partridge: Alpha Papa,90,6.9,$0.15M
"Honey, We Shrunk Ourselves!",74,4.9,"11,567"
Nashville,160,7.8,$9.98M
Infinitely Polar Bear,90,7.0,$1.43M
Trailer Park Boys: The Animated Series,25,7.8,"1,045"
Hoot,91,5.6,$8.08M
Men at Work,98,5.9,$16.25M
Toc Toc,90,6.7,"7,201"
The Guard,96,7.3,$5.36M
Kimbiseoga wae geureolkka,60,8.2,"1,955"
Hi-de-Hi!,60,6.6,"1,069"
I Love You to Death,97,6.4,$16.19M
Foodfight!,91,1.9,"8,325"
Freeway,102,6.9,$0.30M
Mr. Magorium's Wonder Emporium,93,6.2,$32.06M
Beethoven's 2nd,89,4.9,$53.35M
Excess Baggage,101,5.3,$14.33M
Superintelligence,,,
Hop,95,5.4,$108.09M
Battle Creek,44,7.3,"7,668"
Delicatessen,99,7.7,$1.79M
Weird Science,30,6.8,"2,948"
Nothing to Lose,98,6.7,$44.46M
Gimme a Break!,30,6.4,"2,228"
The Last Detail,104,7.6,"19,957"
Deuce Bigalow: European Gigolo,83,4.7,$22.26M
Bye Bye Birdie,112,6.6,$13.13M
Kangaroo Jack,89,4.4,$66.93M
At Home with Amy Sedaris,24,7.8,537
Three O'Clock High,97,7.2,$3.69M
Cat Ballou,97,6.9,$20.67M
Captain Ron,90,5.7,$22.52M
Astérix & Obélix: Mission Cléopâtre,107,6.6,$3.12M
The Ref,96,6.9,$11.44M
Cats & Dogs,87,5.2,$93.39M
Emma,240,8.1,"13,474"
Cat's Eye,94,6.3,$13.09M
Scooby-Doo! Mystery Incorporated,23,8.0,"6,839"
The Smurfs 2,105,5.4,$71.02M
The Naked Gun 2½: The Smell of Fear,85,6.9,$86.93M
My Best Friend's Girl,101,5.9,$19.22M
Mirreyes contra Godinez,109,5.2,659
Four More Shots Please,60,5.2,"2,801"
Private Lessons,87,5.2,$26.28M
Boy,87,7.5,$0.26M
Whatever Works,93,7.2,$5.31M
Fortnite,,5.0,"2,191"
The Baytown Outlaws,98,6.4,"13,003"
A.N.T. Farm,30,4.9,"5,279"
Dolunay,120,7.2,"1,624"
Modern Love,,,
The Rare Breed,97,6.4,"2,805"
Greenberg,107,6.1,$4.22M
The Skeleton Twins,93,6.8,$5.28M
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,24,7.5,"2,944"
Return to Me,115,6.9,$32.66M
Arsenic and Old Lace,118,8.0,"61,660"
Alice in Wonderland,150,6.3,"7,194"
Mr. Popper's Penguins,94,6.0,$68.22M
High School Musical 4,,,
North Dallas Forty,119,7.0,$26.08M
The Wedding March,84,6.4,637
Trash Humpers,78,5.1,"3,908"
Happy Feet Two,100,5.9,$64.01M
Sonny with a Chance,23,6.2,"9,536"
The War of the Roses,116,6.8,$86.89M
Mean Girls 2,96,4.2,"19,115"
El Cuento de las Comadrejas,129,7.5,433
Flawless,112,6.4,$4.49M
Les petits meurtres d'Agatha Christie,90,7.7,652
Our Brand Is Crisis,107,6.1,$7.00M
Pride & Prejudice: Atlanta,,6.2,59
Kono subarashî sekai ni shukufuku o!,24,7.8,"3,063"
The Adventures of Jimmy Neutron: Boy Genius,24,6.7,"14,637"
Family,85,6.1,$0.12M
Amazing Stories,30,7.4,"4,556"
The Thing Called Love,116,6.3,$1.03M
Pump Up the Volume,102,7.2,$11.54M
Hazel,30,7.2,"1,214"
Madea's Big Happy Family,106,4.7,$53.35M
The Trap,90,4.3,794
2 Days in the Valley,104,6.5,$11.11M
Queen America,30,7.2,231
Recess,23,7.9,"20,015"
Red Nose Day Actually,15,7.2,"4,117"
The Peanuts Movie,88,7.1,$130.18M
Edmond,110,7.5,791
Un moment d'égarement,105,6.3,"6,871"
Love & Friendship,90,6.4,$14.01M
The Bill Engvall Show,30,5.6,"1,856"
Bad Boy Bubby,114,7.4,"11,334"
Friends with Money,88,5.8,$13.37M
Gambit,89,5.7,"22,210"
House II: The Second Story,88,5.4,$7.80M
Bewitched,102,4.8,$62.25M
The New Legends of Monkey,24,6.7,"2,191"
A Boy and His Dog,91,6.6,$6.90M
Hwarang,60,8.2,"1,124"
Love & Sex,82,6.2,$0.55M
Kurenai no buta,94,7.8,"61,929"
Remington Steele,60,7.3,"6,473"
102 Dalmatians,100,4.9,$66.96M
The Warriors Gate,108,5.4,"3,690"
Studio 60 on the Sunset Strip,44,8.3,"22,199"
Rosehaven,28,7.7,581
Stakeout,117,6.6,$65.67M
Journey to the West: Demon Chapter,109,5.4,$0.88M
"No Retreat, No Surrender",85,5.7,$4.66M
Barnyard,90,5.6,$72.78M
Magic in the Moonlight,97,6.6,$10.51M
Milo Murphy's Law,12,7.6,"1,315"
De Frivillige,89,6.7,181
Sharknado 5: Global Swarming,93,4.0,"4,500"
Dear Dictator,90,5.1,"3,312"
Undateable,22,7.3,"7,937"
Six Degrees of Separation,112,6.9,$6.41M
Stage Door,92,7.8,"7,039"
Brickleberry,22,7.3,"11,556"
Barbershop,102,6.3,$75.78M
Caveman,91,5.8,$15.97M
Severance,96,6.5,$0.14M
The Great Race,160,7.3,$25.33M
High Spirits,99,5.7,$8.58M
The Object of My Affection,111,6.0,$29.11M
Extract,92,6.2,$10.81M
The Prince of Pennsylvania,87,5.7,977
Dennis the Menace,30,7.2,"1,554"
My Family,50,7.6,"8,028"
1st Born,79,8.3,34
Meet Dave,90,5.0,$11.80M
Old Boys,96,6.2,355
Karwaan,114,7.5,$0.18M
Venus,95,7.1,$3.34M
Rémi sans famille,105,6.9,391
Little Darlings,96,6.5,$34.33M
To Tell the Truth,42,6.3,283
Red vs. Blue,6,8.4,"8,540"
Range 15,89,5.2,$0.62M
The Guest Book,30,7.1,"1,972"
Heaven Can Wait,101,6.9,$81.64M
Candy,115,5.4,"2,443"
Soy Luna,45,7.0,777
Tengen toppa gurren lagann,24,8.3,"12,225"
The Perfect Match,96,4.9,$9.66M
A Walk in the Woods,104,6.3,$29.47M
Egg,90,4.8,387
Ten Inch Hero,102,7.4,"11,351"
This Country,21,8.4,"1,820"
"Sister, Sister",30,6.2,"9,530"
Loqueesha,98,1.1,644
Chennai Express,141,6.1,$5.31M
The Muppet Show,30,8.4,"20,977"
How to Marry a Millionaire,95,7.0,"18,801"
Don Juan DeMarco,97,6.7,$22.15M
Planet 51,91,6.1,$42.09M
The Perfect Bride,84,6.8,"1,020"
Hawaiian Vacation,6,7.4,"6,340"
No Reservations,104,6.3,$43.11M
Le mystère Henri Pick,100,6.8,444
The Party,99,7.6,"34,856"
Cherry 2000,99,5.5,"8,052"
Blackadder II,176,8.6,"39,014"
The Pirates! In an Adventure with Scientists!,88,6.7,$31.05M
What's Happening!!,30,7.0,"2,611"
Dog with a Blog,22,4.7,"4,788"
Stand Up Guys,95,6.5,$3.30M
In a World...,93,6.7,$2.96M
Garth Marenghi's Darkplace,30,8.5,"14,491"
The Royle Family,45,8.1,"5,606"
My Best Friend's Birthday,90,5.7,"3,527"
Threesome,89,6.2,$14.82M
David's Vlog,4,9.3,168
Bubble Guppies,24,6.7,944
Imagine That,107,5.6,$16.09M
Barbie,,,
That Time I Got Reincarnated as a Slime,25,8.1,"1,387"
Rock Dog,90,5.9,$9.40M
Hatchet,85,5.7,$0.16M
Gemma Bovery,99,6.4,$0.19M
Dim Sum Funeral,95,5.2,511
Spy Hard,81,5.3,$29.00M
Queen,146,8.2,$1.43M
Nowhere,82,6.4,$0.03M
Burning Love,23,7.9,"3,235"
The Boxtrolls,96,6.8,$50.84M
Throw Momma from the Train,88,6.2,$57.92M
The Windsors,30,6.9,"1,213"
Stuck on You,118,5.8,$33.83M
Teen Wolf Too,95,3.2,$7.89M
Snow Dogs,99,5.1,$81.17M
Empty Nest,30,6.6,"2,483"
The Incredible Mr. Limpet,99,6.5,"4,465"
"Mujeres al borde de un ataque de ""nervios""",88,7.6,$7.18M
Ed,60,7.6,"6,240"
PG Porn,5,7.8,"1,162"
The Ren & Stimpy Show,30,7.5,"19,416"
Bulletproof,84,5.8,$21.16M
Daniel Tiger's Neighborhood,26,7.5,700
Satanic Panic,,8.2,28
Undercover Grandpa,94,5.2,"1,334"
Ana,,,
Are We There Yet?,95,4.7,$82.67M
Planes: Fire & Rescue,83,6.0,$59.17M
Monster,139,7.0,211
My Girl 2,99,5.2,$17.36M
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,88,6.8,"35,827"
Stath Lets Flats,30,6.8,509
Benson,30,7.1,"2,480"
Haikyuu!!,24,8.7,"3,849"
Us & Them,,5.9,201
Un beau soleil intérieur,94,6.0,$0.87M
Enes Batur Hayal mi Gerçek mi?,110,5.5,"52,477"
Fools for Scandal,80,6.1,359
A Man Called Ove,,,
Vicious,23,8.0,"7,336"
Kenan & Kel,30,7.9,"13,046"
Phil,106,6.5,25
Yogi Bear,80,4.6,$100.25M
Saving Silverman,90,5.9,$19.35M
Kukhnya,,8.5,"3,608"
The District,44,7.1,"1,261"
Madea's Family Reunion,107,5.2,$63.26M
Jean-Claude Van Johnson,30,7.7,"6,752"
Drumline,118,5.7,$56.40M
Zombie Strippers!,94,4.1,"16,993"
Manhattan Murder Mystery,104,7.4,$11.29M
The Real Ghost Busters,30,7.6,"7,673"
Carol's Second Act,,,
El Tonto,,,
Houseboat,110,6.7,"6,840"
Princess Rap Battle,2,8.1,397
Big Momma's House,99,5.1,$117.56M
Skins,42,4.0,"5,305"
Nekrotronic,99,5.6,143
Bitch Slap,109,4.5,$0.02M
"Hello, My Name Is Doris",90,6.6,$14.44M
Critters: A New Binge,10,5.3,218
Life Sentence,44,6.6,"2,938"
Big Trouble in Little China,,,
Taking Woodstock,120,6.7,$7.44M
Sgt. Bilko,93,5.8,$30.36M
Allan Quatermain and the Lost City of Gold,99,4.5,$3.75M
Think Like a Man Too,106,5.8,$65.18M
The Goodbye Girl,111,7.4,$102.00M
Pee-wee's Playhouse,30,8.0,"3,743"
You Might Be the Killer,92,6.1,"2,416"
Slice,83,4.5,"2,121"
Ging chaat goo si,100,7.6,$0.11M
Fright Night Part 2,104,5.9,$2.98M
Jeux d'enfants,93,7.7,$0.55M
Elizabethtown,123,6.4,$26.84M
Lady-Like,82,5.7,"1,387"
The Revenger: An Unromantic Comedy,95,5.7,293
The Lavender Hill Mob,78,7.7,"11,465"
Tales from the Darkside,30,7.6,"4,903"
In a Relationship,92,5.5,"1,341"
Grange Hill,30,7.1,991
His Girl Friday,92,8.0,$0.30M
The Big Year,100,6.2,$7.20M
Family Reunion,,,
Geukhanjikeob,111,7.2,$1.56M
Funny Girl,151,7.6,$0.22M
Swiped,93,4.4,674
Goin' South,105,6.3,"5,647"
The One and Only Ivan,,,
The Last Days of Disco,113,6.7,$2.99M
No Activity,30,6.6,647
Hey Dude,30,7.3,"2,418"
Miss Stevens,86,6.6,$0.00M
Difficult People,30,6.9,"2,933"
Diet of Sex,72,4.2,875
Xi you: Xiang mo pian,110,6.8,$0.02M
ABC Afterschool Specials,60,7.0,765
Der Tatortreiniger,26,8.5,"4,669"
The Big Hit,91,6.1,$27.05M
Mister Lonely,112,6.4,$0.17M
Cursed,97,5.0,$19.30M
Malibu's Most Wanted,86,5.2,$34.31M
Hesher,106,7.0,$0.38M
Travel Man: 48 Hours in...,24,8.3,"1,172"
Amazon Women on the Moon,85,6.2,$0.55M
I Give It a Year,97,5.7,$0.03M
Parker Lewis Can't Lose,30,8.0,"4,615"
King Solomon's Mines,100,5.2,$15.06M
Must Love Dogs,98,5.9,$43.89M
Arthur,110,5.7,$33.04M
Alone Together,30,6.3,"1,348"
The Romantics,95,5.1,$0.10M
The Year of Spectacular Men,102,5.6,682
About a Boy,22,7.5,"7,754"
The 51st State,93,6.3,$5.20M
Jalla! Jalla!,88,6.8,"12,302"
Forces of Nature,105,5.4,$52.89M
Thumbsucker,96,6.6,$1.33M
The Black Room,91,3.3,"2,008"
Beverly Hills Chihuahua,91,3.8,$94.51M
Fraggle Rock,30,7.9,"6,199"
The Hollywood Knights,91,6.3,$10.00M
Passport to Paris,87,5.3,"4,816"
Girlfriends,30,7.1,"2,966"
Loaded Weapon 1,84,6.1,$27.98M
The Ghost Train,85,6.4,"1,225"
Teachers,30,6.0,"2,904"
The Young Offenders,30,8.1,"1,837"
Dark Star,83,6.4,"20,180"
The Lost Empire,83,4.8,777
Love Don't Cost a Thing,100,5.2,$21.90M
On the Buses,30,7.1,"1,713"
Drive Me Crazy,91,5.8,$17.85M
Alibi.com,90,6.5,"5,880"
Attack of the 50 Ft. Woman,90,3.9,"2,689"
Duck Soup,68,7.9,"52,379"
Fun Mom Dinner,81,5.2,"3,943"
Idioterne,117,6.8,$0.01M
Watch Dogs 2,,7.6,"1,842"
Sunshine Cleaning,91,6.9,$12.06M
Prizzi's Honor,130,6.8,$26.70M
Strictly Ballroom,94,7.2,$11.74M
Madness in the Method,,,
Animals,109,7.4,46
'Crocodile' Dundee II,108,5.6,$109.31M
Dragon Ball: Doragon bôru,24,8.5,"41,148"
Search Party,93,5.6,"6,099"
Caroline in the City,23,6.2,"3,014"
Destination Wedding,84,6.3,793
Fathers' Day,98,5.2,$28.66M
In Good Company,109,6.5,$45.49M
Rita,40,8.1,"5,312"
Undrafted,90,6.3,988
Grace,90,7.0,61
Dead Like Me: Life After Death,87,6.1,"12,170"
Heart and Souls,104,6.9,$16.58M
Any Which Way You Can,116,6.1,$70.69M
Four Christmases,88,5.7,$120.15M
The Brothers Bloom,114,6.8,$3.52M
Trolls: The Beat Goes On!,25,5.9,463
Deal or No Deal,120,5.1,"3,466"
Ngo si seoi,120,6.9,"33,838"
Baby Mama,99,6.0,$60.27M
Thunderbirds,95,4.3,$6.77M
Paint Your Wagon,164,6.7,$31.68M
North to Alaska,122,7.0,"6,380"
Whisky Galore,98,5.7,867
Loss Prevention,88,4.2,64
Precious Cargo,90,4.6,"7,459"
The Magic School Bus,30,7.9,"7,162"
Scoop,96,6.7,$10.53M
Wristcutters: A Love Story,88,7.3,$0.32M
The Bonfire of the Vanities,125,5.5,$15.69M
House of Payne,30,3.5,"5,609"
He Never Died,99,6.4,"15,035"
Pair of Kings,22,5.8,"2,908"
V.I.P.,45,4.1,"3,980"
Deathstalker II,85,5.2,"1,858"
Upper Middle Bogan,,7.9,"1,440"
Loverboy,98,6.0,$3.96M
Bad Words,89,6.7,$7.76M
Human Traffic,99,7.1,$0.10M
The Second Best Exotic Marigold Hotel,122,6.6,$33.08M
How to Build a Girl,,,
Fun in Acapulco,97,5.9,$1.50M
Guardians of the Galaxy: Inferno,4,8.3,"1,158"
French Kiss,111,6.6,$38.90M
"Ed, Edd n Eddy",30,7.5,"29,398"
The Women,114,5.0,$26.90M
My Dinner with Andre,110,7.8,$5.25M
Rise of the Teenage Mutant Ninja Turtles,22,5.4,"1,667"
Winnie the Pooh,63,7.2,$26.69M
House Party,100,6.4,$26.39M
The Colour of Magic,191,7.1,"8,638"
Nothing in Common,118,5.9,$32.32M
Shaun the Sheep Movie: Farmageddon,,,
All Creatures Great and Small,50,8.3,"2,002"
Birthday Girl,93,6.1,$4.92M
Mystery Science Theater 3000: The Return,90,8.1,"2,744"
Sunshine on Leith,100,6.6,"5,561"
Flodder,111,6.6,"6,193"
Basket Case,91,6.2,"14,504"
Real Rob,30,6.5,"2,034"
Teenage Mutant Ninja Turtles,30,7.7,"7,300"
Accidental Love,100,4.1,"7,058"
Unikitty!,14,5.7,712
The Inbetweeners,23,3.2,"3,948"
Untamed Heart,102,6.8,$18.90M
Step Sisters,108,5.4,"3,371"
"You, Me and Dupree",110,5.6,$75.63M
Simon Birch,114,6.9,$18.25M
Son of Rambow,96,7.0,$1.78M
Victor Victoria,134,7.6,$21.93M
The Mysteries of Laura,42,6.9,"8,358"
Lover Come Back,107,7.2,$16.94M
Suicide Kings,106,7.0,$1.69M
Picture Perfect,105,5.5,$31.06M
Beneath the Valley of the Ultra-Vixens,93,5.7,"2,671"
Mythic Quest,,,
Confessions of a Teenage Drama Queen,89,4.6,$29.33M
Undercover Brother,86,5.9,$38.23M
Big Business,97,6.4,$40.15M
Turbo Kid,93,6.7,$0.05M
My Beautiful Laundrette,97,6.9,$2.45M
You Will Meet a Tall Dark Stranger,98,6.3,$3.25M
Nothing Trivial,,7.8,196
Married to the Mob,104,6.1,$21.49M
Radio Days,88,7.6,$14.79M
Gloria,110,6.8,$2.11M
Last Friday,,,
What We Do in the Shadows: Interviews with Some Vampires,27,7.5,849
Shag,98,6.3,$6.96M
License to Wed,91,5.3,$43.80M
Deadbeat,22,7.5,"3,895"
Parents,81,6.2,$0.87M
Calendar Girls,108,6.9,$31.04M
Caddyshack II,98,3.7,$11.80M
The Tonight Show Starring Johnny Carson,105,8.4,"2,826"
Going the Distance,102,6.3,$17.80M
The Tale of Despereaux,93,6.1,$50.88M
Co-Ed Confidential,23,6.7,632
Ice Princess,98,6.0,$24.38M
Lay the Favorite,94,4.8,$0.02M
The Shaggy Dog,98,4.4,$61.12M
